price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
85000,"Малинова Долина, София",Двустаен апартамент в София,41.4 кв.м,Тухла,2025 г.,1 етаж,Непоследен
199000,"Малинова Долина, София",Двустаен апартамент в София,65 кв.м,Тухла,2024 г.,3 етаж,Непоследен
137800,"Малинова Долина, София",Двустаен апартамент в София,58 кв.м,Тухла,2025 г.,2 етаж,Непоследен
185000,"Малинова Долина, София",Двустаен апартамент в София,71 кв.м,Тухла,2023 г.,5 етаж,Непоследен
169000,"Орландовци, София",Многостаен апартамент в София,85 кв.м,Панел,1989 г.,4 етаж,Непоследен
275113,"Дружба 1, София",Тристаен апартамент в София,122 кв.м,Тухла,2025 г.,8 етаж,Not Available
139000,"Славия, София",Двустаен апартамент в София,50 кв.м,Тухла,1950 г.,1 етаж,Непоследен
580000,"Център, София",Многостаен апартамент в София,140 кв.м,Тухла,1940 г.,4 етаж,Непоследен
258310,"Бояна, София",Многостаен апартамент в София,194 кв.м,Тухла,2025 г.,1 етаж,Партер
100500,"Овча Купел, София",Едностаен апартамент в София,40 кв.м,Тухла,2024 г.,2 етаж,Непоследен
220000,"Младост 2, София",Тристаен апартамент в София,86 кв.м,Панел,1975 г.,5 етаж,Непоследен
140323,"Дружба 1, София",Двустаен апартамент в София,71 кв.м,Тухла,2026 г.,2 етаж,Непоследен
162550,"Люлин 6, София",Тристаен апартамент в София,98 кв.м,Тухла,2025 г.,4 етаж,Последен етаж
241000,"Овча Купел, София",Двустаен апартамент в София,84 кв.м,Тухла,2003 г.,1 етаж,Първи жилищен
145000,"Люлин 10, София",Двустаен апартамент в София,44 кв.м,ЕПК/ПК,1990 г.,12 етаж,Непоследен
285000,"Бояна, София",Многостаен апартамент в София,108 кв.м,Тухла,1981 г.,2 етаж,Непоследен
120000,"Малинова Долина, София",Двустаен апартамент в София,62 кв.м,Тухла,2025 г.,1 етаж,Партер
249500,"Гоце Делчев, София",Двустаен апартамент в София,68 кв.м,Тухла,2007 г.,2 етаж,Непоследен
223987,"Павлово, София",Тристаен апартамент в София,96 кв.м,Тухла,2024 г.,4 етаж,Непоследен
234674,"Сухата река, София",Тристаен апартамент в София,106 кв.м,Тухла,2026 г.,4 етаж,Непоследен
145000,"Западен Парк, София",Двустаен апартамент в София,62 кв.м,Панел,1970 г.,3 етаж,Непоследен
146400,"Кръстова Вада, София",Двустаен апартамент в София,61 кв.м,Тухла,2025 г.,2 етаж,Непоследен
400000,"Кръстова Вада, София",Многостаен апартамент в София,136 кв.м,Тухла,2025 г.,5 етаж,Непоследен
167900,"Малинова Долина, София",Двустаен апартамент в София,73 кв.м,Тухла,2022 г.,3 етаж,Непоследен
330000,"Център, София",Тристаен апартамент в София,100 кв.м,Тухла,1998 г.,4 етаж,Непоследен
330000,"Център, София",Тристаен апартамент в София,96 кв.м,Тухла,1997 г.,3 етаж,Непоследен
330000,"Център, София",Многостаен апартамент в София,96 кв.м,Тухла,2000 г.,3 етаж,Непоследен
359000,"Лозенец, София",Тристаен апартамент в София,72 кв.м,ЕПК/ПК,Not Available,6 етаж,Not Available
224731,"Бояна, София",Двустаен апартамент в София,85.26 кв.м,Тухла,Not Available,3 етаж,Not Available
