price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
380000.0,Симеоново,Тристаен,151.0,Тухла,,1.0,Партер
299980.0,Борово,Тристаен,132.0,Тухла,,1.0,Непоследен
299850.0,Манастирски Ливади,Тристаен,136.0,Тухла,,3.0,Непоследен
187500.0,Манастирски Ливади,Тристаен,90.0,ЕПК/ПК,,5.0,Непоследен
175000.0,Люлин 4,Тристаен,66.0,Панел,,4.0,Непоследен
147000.0,Дружба 2,Двустаен,64.0,Тухла,,3.0,Непоследен
138000.0,Младост 4,Двустаен,75.0,Тухла,,4.0,Непоследен
135000.0,Малинова Долина,Двустаен,74.0,Тухла,2027.0,1.0,Първи жилищен
135000.0,Студентски Град,Двустаен,74.0,Тухла,2027.0,1.0,Последен етаж
165354.0,Бояна,Двустаен,70.0,Тухла,2026.0,,Партер
138500.0,Толстой,Двустаен,55.0,ЕПК/ПК,1987.0,,Непоследен
168000.0,Малинова Долина,Двустаен,80.0,Тухла,2025.0,2.0,Непоследен
197860.0,Младост 4,Двустаен,95.0,Тухла,2026.0,1.0,Партер
266068.0,Манастирски Ливади,Тристаен,121.0,Тухла,2024.0,6.0,Последен етаж
229000.0,Красно Село,Двустаен,64.0,Панел,1980.0,5.0,Непоследен
220000.0,Дървеница,Двустаен,65.0,Панел,1987.0,6.0,Непоследен
372759.0,Манастирски Ливади,Многостаен,171.0,Тухла,2024.0,3.0,Непоследен
220000.0,Младост 2,Тристаен,93.0,Панел,1975.0,5.0,Непоследен
272000.0,Манастирски Ливади,Тристаен,113.0,Тухла,2024.0,3.0,Непоследен
296500.0,Люлин 2,Многостаен,167.0,Тухла,2024.0,12.0,Непоследен
170000.0,Витоша,Тристаен,87.0,Тухла,2016.0,2.0,Непоследен
189000.0,Левски В,Тристаен,168.0,Тухла,2025.0,4.0,Последен етаж
249532.0,Овча Купел,Тристаен,101.0,Тухла,2026.0,3.0,Непоследен
169371.0,Овча Купел,Двустаен,66.0,Тухла,2026.0,4.0,Последен етаж
171722.0,Овча Купел,Двустаен,67.0,Тухла,2026.0,4.0,Непоследен
375000.0,Витоша,Многостаен,171.0,Тухла,2023.0,3.0,Непоследен
256000.0,Гоце Делчев,Двустаен,77.0,Тухла,2024.0,8.0,Последен етаж
376000.0,Гоце Делчев,Тристаен,133.0,Тухла,2024.0,4.0,Непоследен
366000.0,Гоце Делчев,Тристаен,134.0,Тухла,2024.0,5.0,Непоследен
346000.0,Гоце Делчев,Тристаен,112.0,Тухла,2024.0,8.0,Последен етаж
286000.0,Гоце Делчев,Тристаен,108.0,Тухла,2024.0,4.0,Непоследен
296000.0,Гоце Делчев,Тристаен,107.0,Тухла,2024.0,6.0,Непоследен
235708.0,Овча Купел,Тристаен,98.0,Тухла,2025.0,9.0,Последен етаж
266500.0,Овча Купел,Тристаен,113.0,Тухла,2025.0,7.0,Непоследен
156482.0,Овча Купел,Двустаен,64.0,Тухла,2025.0,9.0,Последен етаж
170692.0,Овча Купел,Двустаен,70.0,Тухла,2025.0,8.0,Непоследен
240000.0,Овча Купел,Тристаен,107.0,Тухла,2025.0,8.0,Непоследен
211570.0,Овча Купел,Тристаен,98.0,Тухла,2025.0,5.0,Непоследен
145000.0,Люлин 2,Двустаен,79.0,Тухла,2025.0,9.0,Непоследен
275000.0,Красно Село,Тристаен,121.0,Тухла,2025.0,3.0,Непоследен
269492.0,Овча Купел,Тристаен,133.0,Тухла,2026.0,2.0,Непоследен
179976.0,Овча Купел,Двустаен,89.0,Тухла,2026.0,2.0,Непоследен
250000.0,Овча Купел,Тристаен,124.0,Тухла,2026.0,1.0,Първи жилищен
202000.0,Малинова Долина,Двустаен,74.0,Тухла,2000.0,6.0,Последен етаж
150000.0,Витоша,Двустаен,67.0,Тухла,2026.0,5.0,Непоследен
370000.0,Витоша,Многостаен,164.0,Тухла,2026.0,6.0,Последен етаж
157000.0,Малинова Долина,Двустаен,86.0,Тухла,2025.0,5.0,Непоследен
206000.0,Манастирски Ливади,Двустаен,78.0,Тухла,2006.0,2.0,Непоследен
480000.0,Център,Тристаен,120.0,Тухла,1936.0,3.0,Непоследен
260000.0,Яворов,Двустаен,75.0,Тухла,2010.0,3.0,Последен етаж
268000.0,Манастирски Ливади,Тристаен,100.0,Тухла,2008.0,8.0,Непоследен
255000.0,Борово,Двустаен,65.0,Тухла,2020.0,4.0,Непоследен
365000.0,Кръстова Вада,Тристаен,133.0,Тухла,2022.0,6.0,Последен етаж
220938.0,Бояна,Тристаен,96.0,Тухла,2025.0,4.0,Последен етаж
223987.0,Бояна,Тристаен,102.0,Тухла,2025.0,2.0,Непоследен
271626.0,Бояна,Тристаен,114.0,Тухла,2025.0,2.0,Непоследен
124171.0,Бояна,Едностаен,59.0,Тухла,2025.0,2.0,Непоследен
115000.0,Надежда 4,Двустаен,65.0,Панел,1980.0,4.0,Последен етаж
217872.0,Редута,Двустаен,9078.0,Тухла,,1.0,
156000.0,Малинова Долина,Двустаен,64.0,Тухла,,1.0,
335328.0,Редута,Тристаен,13972.0,Тухла,,5.0,
249720.0,Редута,Тристаен,10405.0,Тухла,,3.0,
398000.0,Кръстова Вада,Двустаен,124.0,Тухла,,1.0,
260000.0,Надежда 3,Многостаен,174.0,Тухла,2025.0,4.0,Непоследен
142000.0,Надежда 3,Двустаен,76.0,Тухла,2025.0,5.0,Последен етаж
189607.0,Левски Г,Тристаен,102.0,Тухла,2027.0,4.0,Непоследен
189607.0,Левски Г,Тристаен,102.0,Тухла,2027.0,3.0,Непоследен
211474.0,Левски Г,Тристаен,114.0,Тухла,2027.0,5.0,Непоследен
170000.0,Малинова Долина,Двустаен,6738.0,Тухла,2025.0,6.0,Непоследен
235500.0,Бояна,Едностаен,9756.0,Тухла,2025.0,,Непоследен
543000.0,Център,Многостаен,18346.0,Тухла,2024.0,7.0,Непоследен
110000.0,Малинова Долина,Двустаен,5631.0,Тухла,2026.0,1.0,Непоследен
220910.0,Малинова Долина,Тристаен,119.0,Тухла,,1.0,Непоследен
142952.0,Малинова Долина,Двустаен,74.0,Тухла,,5.0,Непоследен
266306.0,Малинова Долина,Тристаен,136.0,Тухла,,6.0,Последен етаж
238768.0,Малинова Долина,Тристаен,122.0,Тухла,,6.0,Последен етаж
232960.0,Малинова Долина,Тристаен,123.0,Тухла,,3.0,Непоследен
237869.0,Малинова Долина,Тристаен,123.0,Тухла,,5.0,Непоследен
141811.0,Малинова Долина,Двустаен,76.0,Тухла,,2.0,Непоследен
257115.0,Малинова Долина,Тристаен,137.0,Тухла,,2.0,Непоследен
232676.0,Малинова Долина,Тристаен,126.0,Тухла,,1.0,Непоследен
246643.0,Малинова Долина,Тристаен,133.0,Тухла,,1.0,Непоследен
197574.0,Малинова Долина,Двустаен,106.0,Тухла,,2.0,Непоследен
152756.0,Малинова Долина,Двустаен,79.0,Тухла,,5.0,Непоследен
235629.0,Малинова Долина,Тристаен,126.0,Тухла,,2.0,Непоследен
146954.0,Малинова Долина,Двустаен,78.0,Тухла,,2.0,Непоследен
244442.0,Малинова Долина,Тристаен,132.0,Тухла,,1.0,Партер
148506.0,Малинова Долина,Двустаен,77.0,Тухла,,2.0,Непоследен
149560.0,Малинова Долина,Двустаен,75.0,Тухла,,7.0,Последен етаж
149360.0,Малинова Долина,Двустаен,75.0,Тухла,,7.0,Последен етаж
147353.0,Малинова Долина,Двустаен,75.0,Тухла,,6.0,Непоследен
147353.0,Малинова Долина,Двустаен,75.0,Тухла,,6.0,Непоследен
142630.0,Малинова Долина,Двустаен,73.0,Тухла,,6.0,Непоследен
155182.0,Малинова Долина,Двустаен,78.0,Тухла,,2.0,Непоследен
144859.0,Малинова Долина,Двустаен,77.0,Тухла,,2.0,Непоследен
145944.0,Малинова Долина,Двустаен,76.0,Тухла,,2.0,Непоследен
370000.0,Витоша,Многостаен,170.0,Тухла,,5.0,Непоследен
146902.0,Малинова Долина,Двустаен,74.0,Тухла,,6.0,Последен етаж
169000.0,Младост 1,Тристаен,72.0,ЕПК/ПК,1987.0,18.0,Непоследен
237963.0,м. Гърдова глава,Тристаен,106.0,Тухла,2024.0,2.0,Непоследен
250000.0,Малинова Долина,Тристаен,95.0,Тухла,2018.0,1.0,Непоследен
109000.0,Дружба 1,Двустаен,51.0,Панел,1985.0,2.0,Непоследен
169000.0,Овча Купел 2,Тристаен,92.0,Панел,1980.0,1.0,Непоследен
122000.0,Малинова Долина,Двустаен,67.0,Тухла,2024.0,2.0,Непоследен
210000.0,Борово,Тристаен,61.0,Панел,1974.0,6.0,Последен етаж
98086.0,Левски В,Двустаен,58.0,Тухла,2027.0,1.0,Непоследен
135700.0,Хаджи Димитър,Двустаен,63.0,Тухла,2026.0,3.0,Непоследен
140000.0,Малинова Долина,Двустаен,63.0,Тухла,2026.0,5.0,Непоследен
275418.0,Подуяне,Тристаен,125.0,Тухла,2026.0,6.0,Непоследен
135630.0,Люлин 6,Двустаен,68.0,Тухла,2025.0,7.0,Непоследен
340200.0,Манастирски Ливади,Многостаен,170.0,Тухла,2024.0,3.0,Непоследен
157394.0,Дружба 2,Двустаен,86.0,Тухла,2026.0,7.0,Непоследен
220000.0,Дианабад,Тристаен,70.0,Панел,1985.0,2.0,Непоследен
155072.0,Полигона,Двустаен,101.0,Тухла,2024.0,2.0,Непоследен
290000.0,Гърдова глава,Тристаен,115.0,Тухла,2010.0,2.0,Непоследен
154100.0,Дружба 2,Двустаен,84.0,Тухла,2026.0,5.0,Непоследен
169000.0,Връбница 1,Тристаен,84.0,Панел,1979.0,6.0,Непоследен
198000.0,Овча Купел,Тристаен,120.0,Тухла,1999.0,1.0,Първи жилищен
371620.0,Лозенец,Тристаен,146.0,Тухла,2028.0,3.0,Непоследен
176958.0,Витоша,Двустаен,73.0,Тухла,2025.0,2.0,Непоследен
178000.0,Манастирски Ливади,Двустаен,90.0,Тухла,2008.0,5.0,Последен етаж
280000.0,Стрелбище,Двустаен,82.0,Тухла,2025.0,4.0,Непоследен
320000.0,Стрелбище,Двустаен,92.0,Тухла,2025.0,6.0,Непоследен
480000.0,Стрелбище,Тристаен,140.0,Тухла,2025.0,2.0,Непоследен
234674.0,Оборище,Тристаен,106.0,Тухла,2026.0,5.0,Непоследен
128480.0,Малинова Долина,Двустаен,63.0,Тухла,2023.0,1.0,Първи жилищен
163790.0,Малинова Долина,Двустаен,75.0,Тухла,2025.0,2.0,Непоследен
153010.0,Малинова Долина,Двустаен,73.0,Тухла,2025.0,2.0,Непоследен
145900.0,Лагера,Двустаен,60.0,Панел,1967.0,1.0,
95000.0,Банишора,Двустаен,48.0,Тухла,2026.0,3.0,Непоследен
135000.0,Връбница 2,Двустаен,50.0,Тухла,1980.0,5.0,Непоследен
169000.0,Овча Купел 2,Тристаен,87.0,Панел,1981.0,1.0,Първи жилищен
169000.0,Овча Купел 2,Тристаен,87.0,Панел,1988.0,1.0,Първи жилищен
164500.0,Люлин 3,Тристаен,88.0,Панел,1979.0,3.0,Непоследен
290000.0,Център,Двустаен,70.0,Тухла,1939.0,3.0,Непоследен
260000.0,Център,Таван,105.0,Тухла,,2.0,
172000.0,Овча Купел,Двустаен,65.0,Тухла,,4.0,
237000.0,Кръстова Вада,Двустаен,792.0,Тухла,,6.0,
219000.0,Овча Купел,Двустаен,85.0,ЕПК/ПК,,4.0,
326976.0,Малинова Долина,Тристаен,12576.0,Тухла,,6.0,
